name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Llar d'Infants Petits,llar-dinfants-petits-barcelona,guarderia,privado,"Carrer de Bailèn, 108",08009,la Dreta de l'Eixample,barcelona,Barcelona,667626534,info@escolabressolpetits.com,https://escolabressolpetits.com/,0,36,,bilingue;ingles;verano-campamentos,"Llar d'infants privada situada en la Carrer de Bailèn, 108, en el barrio de la Dreta de l'Eixample, Barcelona. Es una de las dos sedes de la red Escola Bressol Petits (la otra es Petits Bruc), en funcionamiento desde 2013, con modelo bilingüe catalán-inglés y casals de verano.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Petit Món,llar-dinfants-petit-mon-nou-barris-barcelona,guarderia,privado,"Carrer de Cartellà, 50-56",08031,,barcelona,Barcelona,933580500,info@escolainfantilelpetitmon.es,http://www.escolainfantilelpetitmon.es/,0,36,,ingles;musica,"Escola bressol privada situada en la Carrer de Cartellà, 50-56, en el distrito de Nou Barris, Barcelona. Autorizada por el Departament d'Educació de la Generalitat de Catalunya, con más de 30 años de experiencia atendiendo a niños de 0 a 3 años y especialistas en teatro-música e inglés. Es una entidad distinta de 'Llar d'Infants Petit Món de Les Corts', otro centro en el distrito de Les Corts.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Petits Bruc,llar-dinfants-petits-bruc-barcelona,guarderia,privado,"Carrer del Bruc, 65",08009,la Dreta de l'Eixample,barcelona,Barcelona,930025513,info@escolabressolpetits.com,https://escolabressolpetits.com/,0,36,,bilingue;ingles;verano-campamentos,"Llar d'infants privada situada en la Carrer del Bruc, 65, en el barrio de la Dreta de l'Eixample, Barcelona. Segunda sede de la red Escola Bressol Petits, autorizada por el Departament d'Educació para el primer ciclo de educación infantil, con modelo bilingüe catalán-inglés.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Bressol El Ginjoler-Fundació Pere Tarrés,escola-bressol-el-ginjoler-pere-tarres-barcelona,guarderia,privado,"Carrer d'Arimon, 17",08022,Sant Gervasi,barcelona,Barcelona,932123998,,https://www.peretarres.org/escolabressolelginjoler,0,36,,cocina-propia;patio-exterior;orientacion-pedagogica,"Escola bressol situada en la Carrer d'Arimon, 17, en el barrio de Sant Gervasi, cerca del Parc de Monterols, Barcelona. Es la primera escola bressol propia de la Fundació Pere Tarrés, con cocina propia y menús elaborados por nutricionistas, y un jardín amplio para el juego al aire libre.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Els Xumets de la Víbria,llar-dinfants-els-xumets-de-la-vibria-barcelona,guarderia,privado,"Carrer del Doctor Trueta, 222",08005,el Poblenou,barcelona,Barcelona,932527948,,https://elsxumetsdelavibria.com/,4,36,,cocina-propia;psicomotricidad;musica;bilingue;ingles,"Llar d'infants privada situada en la Carrer del Doctor Trueta, 222, en el barrio del Poblenou, Barcelona. Creada en septiembre de 2014, atiende a niños de 4 meses a 3 años con un modelo trilingüe (catalán, castellano e inglés), cocina propia con menús elaborados con productos de proximidad, y programa de psicomotricidad y música. Es una entidad distinta de 'Llar d'Infants Xumets', otro centro en el barrio de Marina de Port.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Bressol Olorien St. Martí,escola-bressol-olorien-st-marti-barcelona,guarderia,privado,"Carrer de Bilbao, 187",08018,,barcelona,Barcelona,936674617,,https://olorien.es/,0,36,,patio-exterior,"Escola Bressol Olorien St. Martí es una de las sedes de la red Olorien, situada en la Carrer de Bilbao, 187, en el distrito de Sant Martí, Barcelona. Atiende a niños en edad de educación infantil (0-3 años) y dispone de patio propio. Es una sede física distinta de Olorien Les Corts y Olorien Pumby, las otras sedes de la misma red en Barcelona.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Serralada II,llar-dinfants-serralada-ii-barcelona,guarderia,privado,"Carrer de València, 706-708",08018,el Clot,barcelona,Barcelona,932660078,secretaria@serralada.net,http://serralada.net/,0,36,,comedor;cocina-propia;horario-ampliado;ingles;psicomotricidad;musica;verano-campamentos,"Llar d'Infants Serralada II es un centro privado autorizado por el Departament d'Educació, situado en la Carrer de València, 706-708, en el barrio de el Clot, distrito de Sant Martí, Barcelona. Ofrece educación infantil de 0 a 3 años, con cocina propia, horario ampliado de 7:00 a 19:00h, clases de inglés y psicomotricidad, y programación de actividades de verano.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants La Gavina II (Marc Aureli),llar-dinfants-la-gavina-ii-marc-aureli-barcelona,guarderia,privado,"Carrer de Marc Aureli, 22-32",08006,Sant Gervasi - Galvany,barcelona,Barcelona,931184333,la_gavina@hotmail.com,https://lagavinaescola.com/en/,4,36,,cocina-propia;horario-ampliado;ingles,"Llar d'Infants La Gavina II (Marc Aureli) es la segunda sede de la escuela infantil privada La Gavina, abierta en 2014 en la Carrer de Marc Aureli, 22-32, barrio de Sant Gervasi-Galvany, distrito de Sarrià-Sant Gervasi, Barcelona. Atiende a niños de 4 meses a 3 años, con cocina propia, curso de inglés y horario ampliado de mañana y tarde. Es una sede distinta tanto de 'La Gavina *Laforja' (misma marca, otra dirección) como de 'La Gavina' pública de Sants-Montjuïc.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Oikia,llar-dinfants-oikia-barcelona,guarderia,privado,"Passeig de Manuel Girona, 7",08034,Sarrià,barcelona,Barcelona,932037489,oikia4@gmail.com,https://llardinfants-oikia.cat/,4,36,,cocina-propia;patio-exterior;psicomotricidad,"Llar d'infants Oikia es un centro privado de educación infantil situado en el Passeig de Manuel Girona, 7, en el barrio de Sarrià, distrito de Sarrià-Sant Gervasi, Barcelona. Atiende a niños de 4 meses a 3 años en 200 m² distribuidos en cinco espacios, con patio soleado de 100 m², sala de psicomotricidad y cocina propia.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Sarrià (Parvulari Sarrià),llar-dinfants-sarria-barcelona,guarderia,privado,"Carrer d'Ifni, 8",08034,Sarrià,barcelona,Barcelona,932033899,info@parvularisarria.com,http://www.parvularisarria.com,7,36,,cocina-propia;horario-ampliado;ingles,"Llar d'Infants Sarrià, conocida comercialmente como Parvulari Sarrià, es un centro privado en funcionamiento desde 1980, situado en la Carrer d'Ifni, 8, barrio de Sarrià, distrito de Sarrià-Sant Gervasi, Barcelona. Atiende a niños de 7 meses a 3 años, en catalán y castellano, con introducción del inglés en el último curso, cocina propia y horario ampliado de 8:00 a 18:00h.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants La Nau,llar-dinfants-la-nau-barcelona,guarderia,privado,"Carrer del Consell de Cent, 467-469",08013,el Fort Pienc,barcelona,Barcelona,938099370,info@lanaullardinfants.com,https://lanaullardinfants.com/,4,36,,comedor;horario-ampliado;patio-exterior,"Llar d'Infants La Nau es un centro de educación infantil situado en la Carrer del Consell de Cent, 467-469, en el barrio de el Fort Pienc, distrito de l'Eixample, Barcelona. Atiende a niños de 4 meses a 3 años, con horario lectivo de 9:00 a 17:00h (extendido de 8:00 a 18:00h), patio exterior de 188 m² con huerto urbano y servicio de comedor. Participa en el programa municipal Escoles+Sostenibles.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Orfila-3,llar-dinfants-orfila-3-barcelona,guarderia,privado,"Passeig de Torras i Bages, 41-43",08030,,barcelona,Barcelona,933450205,llardinfantsorfila3@gmail.com,https://llardinfantsorfila3.com/,0,36,,,"Llar d'Infants Orfila-3 es un centro privado de educación infantil situado en el Passeig de Torras i Bages, 41-43, distrito de Sant Andreu, Barcelona. Abrió sus puertas en 2006 como continuación de las anteriores sedes Orfila y Orfila 2, con más de 40 años de trayectoria en el sector. Atiende a niños de 0 a 3 años, con equipo de maestros, educadores y auxiliares.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Goi-Goi,llar-dinfants-goi-goi-barcelona,guarderia,privado,"Carrer del Consell de Cent, 405",08009,la Dreta de l'Eixample,barcelona,Barcelona,932652607,goi-goi@hotmail.es,https://www.llardinfantsgoigoi.com/,0,36,,comedor;cocina-propia;bilingue;ingles;horario-ampliado;patio-exterior;psicomotricidad;musica,"Llar d'Infants Goi-Goi es un centro privado de educación infantil creado en 1980, situado en la Carrer del Consell de Cent, 405, barrio de la Dreta de l'Eixample, distrito de l'Eixample, Barcelona. Atiende a niños de 0 a 3 años en tres grupos por edad, con cocina propia, enfoque bilingüe con inglés, patio exterior de más de 300 m², psicomotricidad, música y huerto escolar. Horario de 8:00 a 18:00h, cerrado en agosto.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants Bon Camí,llar-dinfants-bon-cami-barcelona,guarderia,privado,"Carrer Doctor Santponç, 58",08030,Sant Andreu de Palomar,barcelona,Barcelona,671369482,,https://boncami.es,0,36,,horario-ampliado;cocina-propia,"Llar d'infants privada situada en el barrio de Sant Andreu de Palomar, Barcelona. Ofrece cocina propia con menús diarios, actividades acuáticas semanales con monitores especializados y horario ampliado de 8:00 a 17:00. Comunicación con las familias mediante agenda digital.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants El Camí Feliç Sant Gervasi,llar-dinfants-el-cami-felic-sant-gervasi-barcelona,guarderia,privado,"Carrer del Císter, 8",08022,,barcelona,Barcelona,932113800,,https://www.escuelashappyway.com,0,36,,cocina-propia;bilingue;ingles;verano-campamentos;psicomotricidad,"Escuela infantil de la red Happy Way / El Camí Feliç en el distrito de Sarrià-Sant Gervasi, Barcelona. Ofrece proyecto educativo plurilingüe, cocina propia y actividades de estimulación para niños de 0 a 3 años. Es una sede física propia y distinta de las demás sedes de la red en Barcelona.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'infants La Granota,llar-dinfants-la-granota-barcelona,guarderia,privado,"Carrer de València, 500",08013,la Sagrada Família,barcelona,Barcelona,932451029,granota@granota.cat,https://www.granota.cat,0,36,,cocina-propia;patio-exterior,"Llar d'infants privada fundada en 1979 en el barrio de la Sagrada Família, Eixample, Barcelona. Cuenta con 400 m² de aulas y más de 600 m² de patios, cocina propia con menús diarios y pedagogía activa y globalizada para niños de 0 a 3 años.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants La Ciutat del Nadó,llar-dinfants-la-ciutat-del-nado-barcelona,guarderia,privado,"Passeig del Taulat, 223",,Diagonal Mar i el Front Marítim del Poblenou,barcelona,Barcelona,933006118,,http://www.babytown.info,4,36,,comedor;bilingue;ingles,"Llar d'Infants La Ciutat del Nadó, comercialmente conocida como Baby Town, es un centro privado autorizado situado en el barrio de Diagonal Mar i el Front Marítim del Poblenou, distrito de Sant Martí, Barcelona. Ofrece programa trilingüe (catalán, castellano, inglés) para niños de 4 meses a 3 años, con servicio de comedor y accesibilidad para personas con movilidad reducida.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Petit Aloma,llar-dinfants-petit-aloma-barcelona,guarderia,privado,"Carrer Torrent de Can Piquer, 21",08016,Porta,barcelona,Barcelona,933524282,contacte@escola-aloma.com,http://www.escola-aloma.com,4,36,,comedor;cocina-propia;horario-ampliado;ingles;psicomotricidad,"Llar d'infants privada en el barrio de Porta, distrito de Nou Barris, Barcelona, gestionada por l'Associació Santapau per a l'Educació de la Infància desde 1973. Ofrece cocina propia con menús supervisados, atención pediátrica y de enfermería, sala de psicomotricidad y programa de inglés, para niños de 4 meses a 3 años, en horario de 7:00 a 19:00.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Bressol Nemomarlin Turó Park,escola-bressol-nemomarlin-turo-park-barcelona,guarderia,privado,"Carrer de Johann Sebastian Bach, 12",08021,Sant Gervasi - Galvany,barcelona,Barcelona,932009821,turopark@escuelanemomarlin.com,https://www.escuelanemomarlin.com,0,36,,cocina-propia;bilingue;ingles;psicomotricidad;verano-campamentos,"Escuela infantil de la red Nemomarlin situada en el barrio de Sant Gervasi - Galvany, distrito de Sarrià-Sant Gervasi, Barcelona. Ofrece enseñanza bilingüe, cocina propia con menús supervisados por dietistas y sistema de seguimiento para las familias, para niños de 0 a 3 años. Es una sede física propia y distinta de otras sedes Nemomarlin en Barcelona.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Bressol El Camí Feliç ZAL Port,escola-bressol-el-cami-felic-zal-port-barcelona,guarderia,privado,"Avinguda dels Ports d'Europa, 90",08040,la Marina del Prat Vermell,barcelona,Barcelona,655105565,zalport@escuelashappyway.com,https://www.escuelashappyway.com,0,36,,,"Escuela infantil de la red Happy Way / El Camí Feliç situada en el barrio de la Marina del Prat Vermell, dentro del recinto ZAL Port del Puerto de Barcelona, distrito de Sants-Montjuïc. Atiende a niños de 0 a 3 años, principalmente hijos de trabajadores del entorno logístico y portuario. Está confirmado que esta sede pertenece al municipio de Barcelona ciudad, distinta de otra sede homónima en El Prat de Llobregat.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Bressol Nemomarlin Passeig Maragall,escola-bressol-nemomarlin-passeig-maragall-barcelona,guarderia,privado,"Passeig de Maragall, 260-262",08031,,barcelona,Barcelona,934070969,maragall@escuelanemomarlin.com,https://www.escuelanemomarlin.com,4,36,,cocina-propia;bilingue;ingles;verano-campamentos,"Escuela infantil de la red Nemomarlin en el Passeig de Maragall, distrito de Nou Barris, Barcelona. Ofrece inmersión en inglés desde los 4 meses, cocina propia con menús supervisados por dietistas y sistema de seguimiento familiar, para niños de 0 a 3 años. Es una sede física propia y distinta de otras sedes Nemomarlin en Barcelona.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Escola Bressol El Camí Feliç Arc de Triomf,escola-bressol-el-cami-felic-arc-de-triomf-barcelona,guarderia,privado,"Carrer Roger de Flor, 98",08013,,barcelona,Barcelona,695010894,arcdetriomf@escuelashappyway.com,https://www.escuelashappyway.com,0,36,,verano-campamentos,"Escuela infantil de la red Happy Way / El Camí Feliç situada cerca del Arc de Triomf, distrito de l'Eixample, Barcelona. Atiende a niños de 0 a 3 años dentro del proyecto educativo trilingüe de la red, con servicio de campamento de verano. Es una sede física propia y distinta de las demás sedes de la red en Barcelona.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
Llar d'Infants Petita de Gomis,llar-dinfants-petita-de-gomis-barcelona,guarderia,privado,"Carrer de Gomis, 24-28",08023,Vallcarca i els Penitents,barcelona,Barcelona,674005901,info@petitaescola.cat,https://petitaescola.cat,0,36,,bilingue;ingles;musica;psicomotricidad,"Llar d'infants privada gestionada por l'Associació Pedagògica Petita Escola, comercialmente conocida como Petita Escola, en el barrio de Vallcarca i els Penitents, distrito de Gràcia, Barcelona. Cuenta con especialistas en educación infantil, inglés, psicomotricidad y música para niños de 0 a 3 años, con enfoque en juego y aprendizaje activo.",https://analisi.transparenciacatalunya.cat/Educaci-/Directori-de-centres-docents-anual-Base-2020/kvmv-ahh4,
